Section	section_id	req_id	Test Availability	Annotation? 	New Req for R?	New CTS for R?	class_def	method	module	Comment(internal) e.g. why a test is not possible 	Comment (external) 	New vs Updated(Q)	CTS Bug Id 	CDD Bug Id	CDD CL	Area	Shortened	Test Level		external version			
	7.1.4.6	H-0-1	Test Available		Yes		android.graphics.gpuprofiling.cts.CtsGpuProfilingDataTest	isEmpty															
	7.1.4.6	H-1-1	Test Available		Yes		android.graphics.gpuprofiling.cts.CtsGpuProfilingDataTest	isEmpty															
	7.1.4.6	H-1-2	Test Available		Yes		android.graphics.gpuprofiling.cts.CtsGpuProfilingDataTest	testProfilingDataProducersAvailable															
	7.1.4.6	H-1-3	Test Available		Yes		android.graphics.gpuprofiling.cts.CtsFrameTracerDataSourceTest	testFrameTracerProducerAvailable															
	7.1.4.6	H-1-4	Test Available		Yes		android.graphics.gpuprofiling.cts.CtsGpuProfilingDataTest	isEmpty()															
7.1.6.Screen Technology	7.1.6	C-0-1	Test Available													Hardware(Display And Graphics)	Graphics	-1					
	7.1.6	C-0-2	Test Available													Hardware(Display And Graphics)	Graphics	-1					
	7.1.6	C-0-3	Test Available										139317147			Hardware(Display And Graphics)	Graphics	-1					
7.1.7.Secondary Displays	7.1.7	C-1-1	Test Available													Framework(Activity/Window Manager)	Framework	-1					
7.2.1 Keyboard	7.2.1	C-1-1	Test Available													Framework (Input)	Framework	-1					
	7.2.1	C-1-2	Test Available				android.view.inputmethod.ctsInputMethodManagerTest android.inputmethodservice.cts.hostside.InputMethodServiceLifecycleTest	public void.*	CtsInputMethodTestCases CtsInputMethodServiceHostTestCases							Framework (Input)	Framework	2					
	7.2.1	C-1-3	Test Available				android.view.cts.KeyCharacterMapTest	setup()	CtsViewTestCases							Framework (Input)	Framework	1					
	7.2.1	H-0-1	Test Missing				android.inputmethodservice.cts.hostside.InputMethodServiceLifeCycleTest	testSwitchIme()	CtsInputMethodServiceHostTestCases							Framework (Input)	Framework	2		0	109	0	Testable but missing test and chasing feature owner
7.2.2.Non-touch Navigation	7.2.2	C-0-1	Test Available													Framework (Input)	Framework	-1					
	7.2.2	C-1-1	Test Missing													Framework (Input)	Framework	-1					
2.3.1 Hardware(TV)	7.2.2	T-0-1	Not testable				android.hardware.input.cts.tests*	android.hardware.input.cts.tests	CtsHardwareTestCases							Framework (Input)	Framework	2					
	7.2.3	A-0-1	Test Available													Framework (Input)	Framework	-1					
	7.2.3	A-0-2	Test Available				android.view.cts.LongPressBackTest	testAppIsNotDismissed()	CtsViewTestCases							Framework (Input)	Framework	2					
7.2.3.Navigation Keys	7.2.3	C-0-1	Test Missing													Framework (Input)	Framework	0.2					
	7.2.3	C-1-1	Test Available													Framework (Input)	Framework	-1					
	7.2.3	C-1-2	Test Missing													Framework (Input)	Framework	-1					
	7.2.3	C-2-1	Test Available													Framework (Input)	Framework	-1					
	7.2.3	C-2-2	Test Available													Framework (Input)	Framework	-1					
	7.2.3	C-3-1	Manually Testable Missing Test		Yes					Requirement states that a physical button can fulfill the requirement, this may be manually testable.													
	7.2.3	C-5-1	Not testable													Framework (Input)	Framework	-1					
	7.2.3	C-5-2	Test Missing													Framework (Input)	Framework	-1					
	7.2.3	C-5-3	Test Missing													Framework (Input)	Framework	-1					
Gesture Navigation(Insets and Back)	7.2.3	C-6-1	Test Missing									New in Q	139547712	124518180	8086046	Framework (Input)	Framework	0					
	7.2.3	C-6-2	Test Missing				android.systemui.cts.WindowInsetsBehaviorTests	testSystemGestureExclusionLimit	CtsSystemUiTestCases			New in Q		124518180	8086046	Framework (Input)	Framework	2					
	7.2.3	C-6-3	Test Missing						CtsSystemUiTestCases			New in Q	139547712	124518180	8086046	Framework (Input)	Framework	0					
	7.2.3	C-6-4	Test Available						CtsSystemUiTestCases			New in Q	139547712	124518180	8086046	Framework (Input)	Framework	0.2					
	7.2.3	C-7-1	Test Available						CtsSystemUiTestCases			New in Q	139547712	124518180	8086046	Framework (Input)	Framework	0					
	7.2.3	C-7-2	Test Available									New in Q		124518180	8086046	Framework (Input)	Framework	-1					
	7.2.3	C-7-3	Test Available				android.systemui.cts.WindowInsetsBehaviorTests	swipingWhenImmersive	CtsSystemUiTestCases			New in Q		124518180	8086046	Framework (Input)	Framework	2					
	7.2.3	C-7-4	Test Available				android.systemui.cts.WindowInsetsBehaviorTests	swipingWhenImmersiveSticky	CtsSystemUiTestCases			New in Q		124518180	8086046	Framework (Input)	Framework	2					
	7.2.3	H-0-1	Test Missing									New in Q	139547712	124518180	8086046	Framework (Input)	Framework	0					
	7.2.3	H-0-2	Test Missing				android.view.cts.LongPressBackTest	testAppIsNotDismissed	CtsViewTestCases							Framework (Input)	Framework	2		1	137	1	Not an exact test
	7.2.3	H-0-3	Test Available									Updated in Q	139317147	124445210	7537140	Framework (Input)	Framework	0		2	540	2	Exact test
	7.2.3	H-0-4	Test Available									Updated in Q	139317147	124445210	7537140	Framework (Input)	Framework	0			677	0.1	Manually testable, but extremely difficult to scale as it requires hacker level debug to validate
	7.2.3	T-0-1	Test Available													Framework (Input)	Framework	-1					
	7.2.3	T-0-2	Test Available				android.view.cts.LongPressBackTest	testAppIsNotDismissed()	CtsViewTestCases							Framework (Input)	Framework	2					
7.2.4.Touchscreen Input	7.2.4	C-1-1	Test Available				android.app.cts.SystemFeaturesTest	testTouchScreenFeatures	CtsAppTestCases				110267244			Framework (Input)	Framework	2					
	7.2.4	C-1-2	Test Available				android.app.cts.SystemFeaturesTest	testTouchScreenFeatures	CtsAppTestCases				110267244			Framework (Input)	Framework	2					
	7.2.4	C-2-1	Test Available													Framework (Input)	Framework	-1					
	7.2.4	C-3-1	Test Available				android.app.cts.SystemFeaturesTest	testTouchScreenFeatures	CtsAppTestCases							Framework (Input)	Framework	2					
	7.2.4	C-3-2	Test Available		Yes		android.app.cts.SystemFeaturesTest	testFakeTouchFeatures	CtsAndroidAppTestCases														
	7.2.4	C-3-3	Test Available		Yes		android.app.cts.SystemFeaturesTest	testTouchScreenFeatures	CtsAndroidAppTestCases														
	7.2.4	H-0-1	Test Missing							The requirement states. Handheld devices must support touchscreen input. As far as specific test go systemfeaturestest#touchscreenfeatures could be modified to add: if (handheld)assertavailable(FEATURE_TOUCHSCREEN) .but since HH feature is not exposed don't think its feasible. However the test checks for FEATURE_TOUCHSCREEN for  devices where configinfo!= TOUCHSCREEN_NOTOUCH which should cover HH devices too. Also most tests in CTS-V require some form of touch input 						Framework (Input)	Framework	0.3				0.2	Manually testable, but extremely difficult to scale as the passing criteria can be subjective (e.g. different UI affodance/implementation is allowed) 
7.2.5.Fake Touch Input	7.2.5	C-1-1	Test Missing							Punted to R. Reason: Not trivial to add tests			110267244			Framework (Input)	Framework	0					
	7.2.5	C-1-2	Test Missing							Punted to R. Reason: Not trivial to add tests			110267244			Framework (Input)	Framework	0					
	7.2.5	C-1-3	Test Available							Punted to R. Reason: Not trivial to add tests			110267244			Framework (Input)	Framework	0					
	7.2.5	C-1-4	Test Available							Punted to R. Reason: Not trivial to add tests			110267244			Framework (Input)	Framework	0					
	7.2.5	C-1-5	Test Missing							Punted to R. Reason: Not trivial to add tests			110267244			Framework (Input)	Framework	0					
	7.2.5	C-1-6	Test Missing							Punted to R. Reason: Not trivial to add tests			110267244			Framework (Input)	Framework	0					
	7.2.5	C-2-1	Test Available				android.app.cts.SystemFeaturesTest	testTouchScreenFeatures	CtsAppTestCases				110267244			Framework (Input)	Framework	2					
	7.2.5	C-2-2	Test Available							Punted to R Reason:Not trivial to add tests			110267244			Framework (Input)	Framework	0					
	7.2.5	C-3-1	Test Available				android.app.cts.SystemFeaturesTest	testFaketouchFeatures	CtsAppTestCases				110267244			Framework (Input)	Framework	2					
	7.2.5	C-3-2	Test Missing							Punted to R Reason:Not trivial to add tests			110267244			Framework (Input)	Framework	0					
7.2.6.Game Controller Support	7.2.6.1	C-1-1	Test Available													Framework (Input)	Framework	-1					
	7.2.6.1	C-2-1	Test Available		Yes		android.view.cts.KeyCharacterMapTest	testIsPrintingKey	CtsViewTestCases														
	7.2.6.1	T-0-1	Test Available				android.app.cts.SystemFeaturesTest	testGamepadFeature()	CtsAppTestCases					129089802		Framework (Input)	Framework	2					
	7.3	A-0-1	Test Available				com.android.cts.verifier.car.GearSelectionActivity com.android.cts.verifier.car.ParkingBrakeOnTestActivity	com.android.cts.verifier.car.GearSelectionActivity.* com.android.cts.verifier.car.ParkingBrakeOnTestActivity.*	CtsVerifierCarTestCases	PERF_VEHICLE_SPEED is not tested.(see test tracking bug)		New in Q	13285790			Location & Sensors	Location & Sensors	2					
	7.3	A-0-2	Test Available				NightModeTestActivity.java						124132292			Location & Sensors	Location & Sensors	0					
	7.3	A-0-3	Test Available				android.hardware.cts.SensorAdditionalInfoTest	testSensorAdditionalInfo	CtsSensorTestCases			New in Q	134609654	124122435	7061968	Location & Sensors	Location & Sensors	2					
7.3 Sensors	7.3	C-0-1	Test Available				android.app.cts.SystemFeaturesTest	testSensorFeatures()	CtsAppTestCases							Location & Sensors	Location & Sensors	2					
	7.3	C-0-2	Test Available				android.app.cts.SystemFeaturesTest	testSensorFeatures()	CtsAppTestCases							Location & Sensors	Location & Sensors	2					
	7.3	C-0-3	Test Available				android.hardware.cts.SensorTest	testRequestTriggerWithNonTriggerSensor() testCancelTriggerWithNonTriggerSensor() testRegisterWithTriggerSensor()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3	C-1-1	Test Available				android.hardware.cts.SensorParameterRangeTest	checkSensorRangeAndFrequency()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3	C-1-2	Test Missing				android.hardware.cts.SingleSensorTests	testAccelerometer_.*hz testMagneticField_*hz	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3	C-1-3	Not testable				android.hardware.cts.SingleSensorTests	testAccelerometer_.*hz	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3	C-1-4	Test Available				android.hardware.cts.SingleSensorTests	testMagneticField_.*hz testGyroscope_.*hz testPressure_.*hz	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3	C-1-5	Test Available				com.android.cts.verifier.sensors.DeviceSuspendTestActivity	testAPWakeUpWhenReportLatenchExpiresAccel testAPWakeUpWhenReportLatencyExpiresGyro testesAPWakeUpWhenLatencyExpires.*	CtsVerifierSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3	C-1-6	Test Available		Yes		android.hardware.cts.SensorSupportTest	testSupportsAccelerometer testSupportsAccelerometerUncalibrated testSupportsGyroscope testSupportsGyroscopeUncalibrated testSupportsGeoMagneticField testSupportsMagneticFieldUncalibrated testSupportsPressure testSupportsGameRotationVector testSupportsSignificantMotion testSupportsStepDetector testSupportsStepCounter testSupportsTiltDetector 	CtsSensorTestCases														
	7.3	C-1-7	Other (see comment)		No					Not in CDD-11 on 0ct-11-2021													
	7.3	C-2-1	Test Available				android.hardware.cts.SingleSensorTests	testGravity1_hz testGameRotationVector testLinearAcceleration	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3	C-3-1	Test Available																				
	7.3	C-4-1	Test Available																				
	7.3.1	A-1-1	Test Available				android.hardware.cts.SingleSensorTests	testAccelerometer_100hz()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.1	A-1-2	Test Available				android.hardware.cts.helpers.sensorverification. MeanVerification	android.hardware.cts.helpers.sensorverification. MeanVerification.addCarDefaultTests	CtsSensorTestCases				120840410			Location & Sensors	Location & Sensors	2					
7.3.1.Accelerometer	7.3.1	C-1-1	Test Available				android.hardware.cts.SingleSensorTests	testSensorProperties()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.1	C-1-2	Test Available				android.app.cts.SystemFeaturesTest android.hardware.cts.SensorTests	testSensorFeatures() testSensorOperations()	CtsAppTestCases CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.1	C-1-3	Test Missing				android.hardware.cts.SingleSensorTests	android.hardware.cts.SensorTests.*	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.1	C-1-4	Not testable				android.hardware.cts.SensorParameterRangeTest	testAccelerometerRange	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.1	C-1-5	Test Available				android.hardware.cts.SensorTests	testSensorOperations()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.1	C-1-6	Test Available				android.hardware.cts.SingleSensorTests	testAccelerometer_fastest()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.1	C-2-1	Test Available													Location & Sensors	Location & Sensors	-1					
	7.3.1	C-3-1	Not testable				android.hardware.cts.SingleSensorTests	testGravity1_hz testLinearAcceleration	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.1	C-4-1	Not testable				android.hardware.cts.SingleSensorTests	testGameRotationVector	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.1	H-1-1	Not testable				android.hardware.cts.SingleSensorTests		CtsSensorTestCases							Location & Sensors	Location & Sensors	2				0.3	Manually testable, but need manual testers for eye-balling
	7.3.10	C-1-1	Test Missing									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-1-2	Test Available									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-1-3	Test Missing									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-1-4	Test Missing									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-1-5	Test Available									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-1-6	Test Missing									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-1-7	Test Missing									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-1-8	Test Available									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-2-1	Test Missing									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-2-2	Test Missing									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-2-3	Test Available									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-2-4	Test Available									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-2-5	Test Available									New in Q		120995257	9273639	Identity & Auth	Security	-1					
	7.3.10	C-2-6	Not testable									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-2-7	Not testable									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-2-8	Not testable									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-3-1	Not testable									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-3-2	Not testable									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-3-3	Test Available									New in Q		126002559	9273639	Identity & Auth	Security	-1					
	7.3.10	C-3-4	Test Available		Yes		android.hardware.biometrics.cts.BiometricPromptTest	values()	CtsProviderTestCases														
7.3.10 LockScreen and biometrics	7.3.10	C-4-1	Test Available		Yes		com.android.cts.verifier.biometrics.CredentialEnrolledTests	testSetAllowedAuthenticators_credentialAndBiometricEnrolled_credentialAuth	CtsVerifierMockVrListenerServiceFiles														
	7.3.10	C-4-2	Test Available		Yes		com.android.cts.verifier.biometrics.CredentialEnrolledTests	mBPSetAllowedAuthenticatorsButton	CtsVerifierMockVrListenerServiceFiles														
	7.3.10	C-4-3	Test Available		Yes		com.android.cts.verifier.biometrics.CredentialEnrolledTests	mBPSetAllowedAuthenticatorsButton	CtsVerifierMockVrListenerServiceFiles														
	7.3.10	C-5-1	Test Available		Yes		android.hardware.biometrics.cts.BiometricPromptTest	test_setAllowedAuthenticators_withDeviceCredential	CtsHardwareTestCases														
	7.3.10	C-5-2	Test Available		Yes		android.hardware.biometrics.cts.BiometricPromptTest	test_isConfirmationRequired	CtsHardwareTestCases														
	7.3.10	C-6-1	Test Available		Yes		com.android.cts.verifier.biometrics.BiometricStrongTests	test_setAllowedAuthenticators_withDeviceCredential	CtsHardwareTestCases														
	7.3.10	C-6-2	Test Available		Yes		com.android.cts.verifier.biometrics.BiometricStrongTests	testBiometricBoundEncryption	CtsHardwareTestCases														
7.3.12 Pose Sensor	7.3.12	C-1-1	Test Available				com.android.cts.verifier.sensors.sixdof.Activities .TestActivity	com.android.cts.verifier.sensors.sixdof.Activities .TestActivity.*	CtsVerifierSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.12	C-1-2											117834744			Location & Sensors	Location & Sensors	0					
7.3.13 Hinge Angle Sensor	7.3.13	C-1-1			Yes		android.hardware.cts.helpers.sensorverification.JitterVerificationTest	testVerify	CtsSensorTestCases														
	7.3.13	C-1-2	Test Available		Yes		android.hardware.cts.SensorManagerStaticTest	testGetRotationMatrix	CtsSensorTestCases														
	7.3.13	C-1-3	Test Missing		Yes					Since SENSOR_TYPE_HINGE_ANGLE is not found in a code search it seems this test doesn't exist													
7.3.2.Magnetometer	7.3.2	C-1-1	Test Available				android.hardware.cts.SingleSensorTests android.hardware.cts.SensorTest	testMagneticField_10hz testSensorOperations	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.2	C-1-2	Test Available				android.hardware.cts.SingleSensorTests	testMagneticField_10hz	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.2	C-1-3	Test Available				anroid.hardware.cts.*	android.hardware.cts.SensorTests.*	CtsSensorTestCases							Location & Sensors	Location & Sensors	1					
	7.3.2	C-1-4	Manually Testable Missing Test				android.hardware.cts.SensorParameterRangeTest	testMaganetometerRange	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.2	C-1-5	Manually Testable Missing Test				android.hardware.cts.helpers.sensorverification	testSingleEventVerify() testMultipleEventVerify()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.2	C-1-6	Test Available				android.hardware.cts.SensorTests	testSensorOperations()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.2	C-1-7	Test Available				android.hardware.cts.SensorTests	android.hardware.cts.SensorTests.*	CtsSensorTestCases	Reboot not feasible with CTS						Location & Sensors	Location & Sensors	1					
	7.3.2	C-1-8	Test Available													Location & Sensors	Location & Sensors	-1					
	7.3.2	C-1-9	Test Available				com.android.cts.verifier.sensors.MagneticFieldMeasurementTestActivity	testStandardDeviation	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.2	C-2-1	Test Available				android.hardware.cts.SingleSensorTests	testGameRotationVector	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.2	C-3-1	Test Available													Location & Sensors	Location & Sensors	-1					
7.3.3.GPS	7.3.3	C-1-1	Test Available				com.android.cts.verifier.location.GpsTestActivity	com.android.cts.verifier.location.GpsTestActivity.*	CtsVerifierLocationTestCases							Location & Sensors	Location & Sensors	2					
	7.3.3	C-1-2	Test Available				android.location.cts.GnssTtffTests	testTtffWithNetwork()	CtsLocationTestCases							Location & Sensors	Location & Sensors	2					
	7.3.3	C-1-3	Test Available													Location & Sensors	Location & Sensors	-1					
	7.3.3	C-1-4	Test Available				android.location.cts.GnssStatusTest	testGnssStatusValues	CtsLocationTestCases							Location & Sensors	Location & Sensors	2					
	7.3.3	C-1-6	Test Available				android.location.cts.GnssTtffTests	testTtffWithNetwork()	CtsLocationTestCases							Location & Sensors	Location & Sensors	2					
	7.3.3	H-2-1	Test Available				android.location.cts.GnssMeasurementWhenNoLocationTest	testGnssMeasurementWhenNoLocation	CtsSensorTestCases			New in Q		124404671	7392354	Location & Sensors	Location & Sensors	2					
	7.3.3	H-2-2	Test Available				android.location.cts.GnssPseudorangeVerificationTest	testPseudoRangeValue	CtsSensorTestCases			New in Q		124404671	7392354	Location & Sensors	Location & Sensors	2					
	7.3.3	W-1-1	Test Available				android.location.cts.GnssMeasurementWhenNoLocationTest	testGnssMeasurementWhenNoLocation	CtsSensorTestCases			New in Q		124404696	7392354	Location & Sensors	Location & Sensors	1					
	7.3.3	W-1-2	Test Available				android.location.cts.GnssPseudorangeVerificationTest	testPseudoRangeValue	CtsSensorTestCases			New in Q		124404696	7392354	Location & Sensors	Location & Sensors	2					
	7.3.4	A-1-1	Test Available				android.hardware.cts.SingleSensorTests	testGyroscope_100hz()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.4	A-1-2										New in Q	139029689	122917895	6978853	Location & Sensors	Location & Sensors	-1					
	7.3.4	A-3-1	Other (see comment)		No					Not in CDD-11 on 0ct-11-2021													
	7.3.4	A-3-2	Other (see comment)		No					Not in CDD-11 on 0ct-11-2021													
7.3.4 Gyroscope	7.3.4	C-1-1	Test Available				android.hardware.cts.SingleSensorTest	testGyroscope_Rate50hz()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.4	C-1-2	Test Available				android.hardware.cts.SingleSensorTest	testGyroscope_Rate.*hz()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.4	C-1-3	Test Available				android.hardware.cts.SensorParameterRangeTest	testGyroscope_Range	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.4	C-1-4	Test Available				android.hardware.cts.SensorTests	testSesnorOperations()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.4	C-1-5	Test Available													Location & Sensors	Location & Sensors	-1					
	7.3.4	C-1-6	Test Available							Not possible to reboot during CTS						Location & Sensors	Location & Sensors	-1					
	7.3.4	C-1-7	Test Available				android.hardware.cts.SingleSensorTests	testGyroscope_Rate.*hz()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.4	C-2-1	Test Available				android.hardware.cts.SingleSensorTest	testRotationVector_fastest() testRotationVector_*	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.4	C-3-1	Test Available				android.hardware.cts.SingleSensorTest	testGravity1_hz testLinearAcceleration	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.4	H-1-1	Test Available				android.hardware.cts.SingleSensorTests	testGyroscope_100hz	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.4	T-1-1	Test Available				android.hardware.sensor.cts.SingleSensorTests	testGyroscope_100hz	CtsSensorTestCases				124075563			Location & Sensors	Location & Sensors	2					
7.3.5 Barometer	7.3.5	C-1-1	Not testable				android.app.cts.SystemFeaturesTest	testSensorFeatures()	CtsAppTestCases							Location & Sensors	Location & Sensors	2					
	7.3.5	C-1-2	Not testable				android.hardware.cts.SingleSenosrTests	testPressure_5hz()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.5	C-1-3	Not testable													Location & Sensors	Location & Sensors	-1					
7.3.6 Thermometer	7.3.6	C-1-1	Test Available				android.hardware.cts.SensorTest	testSensorOperations	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.6	C-2-1	Test Missing		Yes					Since SENSOR_TYPE_AMBIENT_TEMPERATURE is not found in a code search it seems this test doesn't exist								-1					
7.3.8 Proximity Sensor	7.3.8	C-1-1	Test Available										123357974			Location & Sensors	Location & Sensors	0					
	7.3.8	C-1-2											123357018			Location & Sensors	Location & Sensors	0	Test not needed, more of a recommendation. The language should be relaxed to non-MUST				
	7.3.9	C-3-2					andoid.hardware.cts.SensorDirectReportTest	testAccelerometerAshmemNormal() testGyroscopeAshmemNormal() testMagneticFieldAshmemNormal()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
7.3.9 High Fidelity Sensors	7.3.9.	C-1-1														Location & Sensors	Location & Sensors	-1					
	7.3.9.	C-2-1					android.hardware.cts.SensorParameterRangeTest	testAccelerometerFifoLength()	CtsSensorTestCases	Power not Testable via CTS						Location & Sensors	Location & Sensors	1	Power not Testable via CTS				
	7.3.9.	C-2-10					android.hardware.cts.SensorParameterRangeTest	testStepDetectorFifoLength()	CtsSensorTestCases	Power not Testable via CTS						Location & Sensors	Location & Sensors	1	Power not Testable via CTS				
	7.3.9.	C-2-11	Not testable							Cannot measure power with CTS						Location & Sensors	Location & Sensors	-1					
	7.3.9.	C-2-12	Not testable							Cannot measure power with CTS						Location & Sensors	Location & Sensors	-1					
	7.3.9.	C-2-13	Not testable							Reason: "Not trivial to add tests"						Location & Sensors	Location & Sensors	-1					
	7.3.9.	C-2-14	Not testable							Reason: "Not trivial to add tests"						Location & Sensors	Location & Sensors	-1					
	7.3.9.	C-2-15	Not testable							Reason: "Not trivial to add tests"						Location & Sensors	Location & Sensors	-1					
	7.3.9.	C-2-16	Test Available							Cannot measure power with CTS						Location & Sensors	Location & Sensors	-1					
	7.3.9.	C-2-17	Test Available				android.hardware.cts.SensorParameterRangeTest	testProximityFifoLength()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.9.	C-2-2	Test Available				android.hardware.cts.SensorParameterRangeTest	testAccelerometerRange	CtsSensorTestCases							Location & Sensors	Location & Sensors	1					
	7.3.9.	C-2-3	Not testable				android.hardware.cts.SensorParameterRangeTest	testGyroscopeRange()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.9.	C-2-4	Not testable				android.hardware.cts.SensorParameterRangeTest	testGyroscopeRange()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.9.	C-2-5	Test Available				android.hardware.cts.SensorParameterRangeTest	testMagnetometerRange()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.9.	C-2-6	Not testable				android.hardware.cts.SensorParameterRangeTest	testPressureFifoLength()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
	7.3.9.	C-2-7	Test Available				android.hardware.cts.SensorParameterRangeTest	testPressureRange()	CtsSensorTestCases	Power not Testable via CTS						Location & Sensors	Location & Sensors	1	Power not Testable via CTS				
	7.3.9.	C-2-8	Manually Testable Missing Test				android.hardware.cts.SensorParameterRangeTest	testGameRotationVectorFifoLength()	CtsSensorTestCases							Location & Sensors	Location & Sensors	1	Power not Testable via CTS				
	7.3.9.	C-2-9	Not testable							Cannot measure power with CTS						Location & Sensors	Location & Sensors	-1					
	7.3.9.	C-3-1	Not testable				android.hardware.cts.SensorDirectReportTest	testAccelerometerAshmemNormal() testGyroscopeAshmemNormal() testMagneticFieldAshmemNormal()	CtsSensorTestCases							Location & Sensors	Location & Sensors	2					
7.4.1 Telephony	7.4.1	C-1-1	Not testable				android.app.cts.SystemFeaturesTest	testTelephonyFeatures()	CtsAppTestCases							Location & Sensors	Location & Sensors	2					
	7.4.1	C-1-2	Not testable				android.telephony.cts.*	public void .*	CtsTelephonyTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.1	C-2-1					android.telephony.cts.*	public void .*	CtsTelephonyTestCases	Devices will fail the telephony tests with NoClass DefFoundError if all the Apis are not implmented as no-ops						Connectivity (Wifi / Telephony / Modem)	Connectivity	1					
	7.4.1	C-3-1	Not testable				android.telephony.cts.euicc.cts.EuiccManagerTest	android.telephony.cts.euicc.cts.EuiccManagerTest.*	CtsTelephonyTestCases			New in Q		124392245	6796703	Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
7.4.1.1 Number Blocking Compatibility	7.4.1.1	C-1-1	Not testable				com.android.cts.numberblocking.hostside.CallBlockingTest	testIncomingCallFromBlockedNumberIsRejected()	CtsHostSideNumberBlockingTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.1.1	C-1-2	Not testable				android.provider.cts.BlockedNumberContractTest	public void .*	CtsProviderTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
	7.4.1.1	C-1-3	Test Missing				com.android.cts.numberblocking.hostside.CallBlockingTest	testIncomingCallFromBlockedNumberIsRejected()	CtsProviderTestCases							Connectivity (Wifi / Telephony / Modem)	Connectivity	2					
